adhE,nlpD_rpoS,narZYWV,narL,katG,alkA,frdABCD,fnr,dcuB_fumB,osmY,ansB,tdcABCDEFG,aspA,narGHJI,cyoABCDE,focA_pflB,dps,fdnGHI,nhaA,narK
4246.8157153234,145.7458862823,732.4656548127,87.2611197442,168.5773374508,303.5667163968,3304.8750529077,2682.6606227443,1439.6323018128,807.401676599,1746.5948498305,12218.8754584116,5801.8877714159,701.3265234852,9.1817369475,2195.0474685377,4934.1621891179,2126.4399891219,4312.4587843162,2903.5380006823
2497.2215804338,76.0704130892,625.1267137142,314.4088965839,121.7456953794,233.9500559361,2685.1954615149,1413.6514669427,1120.0033848505,588.0332227856,1159.6251674012,9664.9970741022,4920.6091211306,665.043002934,60.1772608714,1405.1236995144,2920.3553600744,2110.7543662106,3166.5998190129,3972.8848829631
1029.6587709934,39.7371834742,345.9551020583,463.4549153455,53.5482854083,147.5663333695,2984.072891555,2786.8317520015,1337.5467892899,308.1935533926,1784.9137265745,12444.7710092048,6173.2436526027,854.1773335206,0.6602146627,1233.8766406059,2847.9373746192,2587.1719129339,2020.6447681928,5906.1323153997
5179.7757321983,159.3794584474,682.9118110394,96.5199946488,169.1195021177,293.8637979174,2195.0243816417,2371.3635240537,1570.8875995108,835.2410828383,1725.029931295,11100.5655260942,5793.8270981603,630.1557534147,16.6907889595,2678.3488768616,5026.6724836089,1420.5667134652,4707.3953452304,3254.2933099952
5896.9667015721,169.6283059864,815.5535353047,80.032892422,159.40330629,301.3040353458,3260.0981627695,1799.7190494907,1249.0616213237,827.4311706132,1337.6175089191,11565.8836494327,5452.0102991556,539.1286057927,38.8868702999,2552.4014439664,5065.8264659344,1199.982092341,4934.2977623457,2752.6171229297
177.0132337528,5.6195406867,74.1349180069,586.2797059352,14.801002588,30.1264850366,1954.9605978297,1509.3675403515,757.1749168288,82.3966558279,1619.865918348,10829.5226189956,4580.6433913192,783.8290010039,30.1605799698,1074.567401,431.5581261635,2297.9328849564,341.3626476623,5329.713633602
6258.9000993653,184.7259705449,832.9134859516,10.1084882087,173.7378200115,316.9869727554,3365.1687150618,2386.940650927,1659.099217774,883.4626261318,1722.1312289717,11985.3909123018,6060.5565115816,402.4530466096,9.3020887507,3614.7269965799,5193.466049991,1542.7251670971,5065.5088760935,1481.8277969387
1898.2888010738,62.9546646463,467.5269249388,385.4428101119,59.0859479965,165.2839411491,2442.2780197177,1845.3105648755,1344.7630666788,592.6128625104,1518.6506660811,11519.4635523286,5761.5646646755,835.1932928805,42.5753435792,1342.7627075918,3132.0263492537,2251.2802698712,2047.6944793933,4083.3530247829
1827.4384083032,66.2448538347,394.0596623166,357.9062851088,88.8823078121,176.1696508724,1847.3006414233,1112.4465547868,717.3535205808,617.8582708003,1012.1002083698,8537.8518977225,3799.8303370587,816.511954602,57.5707408258,1170.6068393933,3222.2726391422,2225.7995629947,2445.4219289057,3676.0924856508
1314.9629825499,56.6752416624,477.5053053431,372.7007201772,77.3193352551,207.3138623835,2292.1211441857,2262.1320193718,1103.0979350702,417.0126288935,1618.6431580712,11676.4504747607,4918.0686696437,778.6031160685,18.8364266041,1553.570866164,3318.5770602354,1553.8710170837,2486.882481828,5816.6386134113
2605.8054554153,105.0311970878,512.1098524994,250.1788457378,128.8969184806,249.3511455666,2127.9827706791,1194.9465923877,895.0764979339,785.9339861202,1256.8634805594,11020.3443717222,5845.471859643,630.2359626242,57.4662109666,1296.0809502965,4132.102320543,1790.1148460384,3155.3689529943,3368.6204440665
710.3636678456,21.1915150671,225.3958447051,555.3129056108,43.2634337805,72.1424273724,1765.7299550051,1650.6787001234,867.3308790238,182.6007854854,1229.2748935075,11264.6516725451,5087.1918753629,745.4384060968,42.4267337166,1415.7372561057,1598.8933966389,2225.619746847,853.2897037412,6097.3720678256
4405.1351021971,157.1929877172,750.649155226,91.7286803931,167.5094887464,305.3572873817,3253.3878992481,2006.2397941881,1570.2743115549,840.4762159672,1560.2623658443,11930.0663114809,5904.739767089,516.1251562498,17.3120102853,2788.6922665501,4700.1273246821,2213.4523991999,4378.7910316265,2909.6029399024
653.4325471207,24.6343989715,277.6958596723,556.808474772,44.9537810929,93.5904420725,1665.0698080039,2149.6162366672,729.1875758869,215.5287255818,1564.3338833219,11886.804905978,4946.3582503394,836.3230917586,34.5451357793,1120.7672609185,1516.4865147578,2002.9767742433,1067.3637791856,5068.4386826182
1477.4889685642,50.3122204529,526.9793437628,420.2484528384,96.5599280761,197.3125322666,1502.4720910267,1657.292917345,968.9489604993,507.7363336427,1542.1737653056,10074.8153014195,5397.2948582421,799.3690511037,37.9249930718,1268.6643411931,2714.5536163853,2165.9518458422,2723.2230176572,4505.2178071882
4477.3101924241,168.4112061082,750.133359343,81.3261439149,162.1293424362,293.5321889641,761.5781824148,248.715079943,659.5884452018,759.3922690618,378.7904544045,6554.5357389729,1749.2742530748,413.1963797514,158.2577908734,780.0462917187,4733.3269093578,659.7139223674,4889.5087596558,946.741988464
1540.2654096235,62.5397322002,567.6220692224,381.3100728626,87.48204716,205.7022805494,2717.1150116645,2026.7200736923,1045.0383232036,523.818961099,1550.6980903412,11223.5402878914,5220.5172221916,840.3184061784,19.7951409512,1315.5500179843,4059.8440032574,2324.9755552195,3161.852325979,5523.8709197002
6128.4840948165,183.9136256465,829.5927031841,18.3447265279,173.1252264466,315.9202030741,1910.5985284934,779.7816580046,1239.0924045708,880.6946687401,948.8829734591,9107.1842131373,3791.3844788987,272.3665638038,85.6290599746,2179.731664132,5173.1289480854,1054.144912241,5035.0462809431,793.0468869456
1337.4667544173,50.139927141,314.930851036,571.5851315254,82.6808754483,174.6655857537,2714.0156304833,1873.4952885006,1311.4196750112,372.6669117785,1612.4523251309,11599.6202416856,5181.7303725473,732.5270955554,29.7868938767,1236.5614204053,2555.1524461531,2537.0908251372,1894.457133853,6024.829427175
4806.1811373173,164.2623878619,787.9200774712,73.3969011392,165.6145688095,310.852374924,2146.8349838807,1340.669901381,1120.258799147,676.2028659969,981.2621398529,10770.7226392202,4613.1545071564,513.8667592884,70.4241849559,2512.1767977246,5027.3610399046,1147.8223171239,4921.6537460473,1954.2592357697
4809.3277736042,163.7075266768,777.3924480098,69.9295309828,146.0004079424,308.5746882468,2564.5118768903,1670.6603372623,1494.3193526949,829.4047929346,1381.5544407546,10536.5984542912,4751.2692215641,716.2222459047,50.3209876638,3009.4236910669,4798.1379029449,1546.1174261228,4926.1293142822,2146.1597046935
4304.9126653427,159.2418224019,803.7398245952,154.269351029,153.2028435611,276.9263768489,297.093798544,100.7959539019,172.4260984971,784.278059377,134.1563982478,4019.9194104015,499.197294804,422.2762215239,171.1094429379,275.1227749756,4834.9171612327,520.1893913997,4779.636416639,842.4049480679
41.11008256,1.9005867704,21.1128297494,598.7823714972,4.4971052269,7.0945805222,1895.9997779798,1907.2912533997,1159.7456520372,19.6232881517,1457.7416069744,11551.1123205992,5504.4903053136,709.8007754995,37.5391129685,1041.0077627446,162.9370984556,2417.1693365725,112.2736167944,5369.3639129373
6164.4665386787,184.7552301468,834.1045122388,10.9006243025,174.1304179267,317.1306688383,2421.5757108433,1736.0814322637,1587.2372983662,884.7942034834,1143.0326938119,11962.4694402949,5944.3853127463,405.9477923539,29.4268619988,2852.2268073596,5198.9440778944,1934.483341578,5072.8716331776,1126.0468376105
2187.6307143509,96.369992621,589.7058391331,333.3007623025,101.5627646148,225.3821160029,873.3518453169,393.9131152231,484.0045150142,617.5301876319,552.6721085159,8469.2209999089,2296.7426004743,584.2819556924,111.3105123413,656.7090018645,4240.5859084306,1538.3506143027,4052.4813707884,2771.8722110419
1757.80290111,77.9140447016,633.8582475041,379.1954375076,116.9130103497,208.2652713736,1796.7774950081,1031.4742163207,695.3461598959,680.1241849771,1156.2224999729,10278.6445410527,4567.8890600887,805.4893386203,72.6728550036,1263.556677612,3393.7050551843,1666.4249741722,2509.5750227683,3732.4374201602
5861.0666580246,169.101268939,812.9159816112,46.1842749345,171.8849359784,308.3843895873,741.8991993027,229.7154682081,521.2789954192,864.9205284101,299.8751762747,4835.0604804552,1634.2931168064,296.5802602068,164.7038905692,846.5427430139,5063.2964023431,530.3066195991,4980.4739016701,778.1848426025
3766.3761458788,126.0199129379,812.3520176571,161.1636098083,154.6180065811,302.2051402333,914.8592925827,568.1103245549,694.2740883853,748.221598676,699.7114589566,7683.0451082743,3235.9930999178,480.6113875239,110.8724124794,1154.873465453,4968.3434601633,1310.6738410873,4257.1948553807,1877.2280460484
3737.0061015538,138.4722623695,792.3982393247,217.8668073944,138.6440220172,275.4954120829,2417.2025822733,1379.949019929,891.5787140554,755.4067785686,1590.3420306294,9230.8739354289,5245.7820314657,722.638107103,45.3939617004,1830.7032855092,3687.5469230958,1692.3188385045,4603.62370985,3449.4996711202
3411.2357158158,93.4075115963,661.2029868768,284.6892209923,117.9424838738,244.9908866126,1693.5612626903,800.136749587,809.0221033585,638.755094473,849.9554102245,8574.1445914899,4188.9600574363,627.5432103137,82.9952823554,1509.8421555869,4104.8533131828,1685.8754246967,3281.0704640587,2392.5971374297
3714.6045205272,135.6128750256,749.2258827272,221.9106380137,139.7684728841,296.6270123275,2456.0563408134,1329.2976617253,1032.9298526731,633.2193904291,963.5645876917,9380.6638885685,4172.4762104202,666.4072287831,64.191797069,1539.7151556628,4445.5531905932,1633.4943670038,3625.8031752745,2970.9811085007
1551.2110130747,61.7428226869,452.2706330092,411.8368846568,106.0868155928,235.5955829519,1650.398140809,1059.2784879219,908.7205063717,541.2652887441,1023.7667786124,10829.9526470119,4671.3816685671,755.0976653278,89.0591325297,1408.3236532708,3188.0041594822,2139.2961032197,2292.8452880885,3302.996609885
1317.8123944691,44.1447103874,393.8537044966,491.3038134152,81.5413695027,161.739756092,2861.3565959019,2209.2127479095,1105.4474928185,439.9920879647,1648.1888744439,10334.1696061246,5489.6483368872,844.6713365329,12.7079769979,1382.8658486789,2667.6612656433,2574.0621124978,2109.6141342198,4929.1061753684
382.5289321498,10.2186307119,111.3199011697,583.9333434743,22.5432511606,45.569613729,2791.6014230258,2753.0139638144,1099.9183676586,140.9061670058,1769.808988398,12402.1195950286,6148.7851379418,868.1511208563,1.3596772165,983.4299093505,663.0700487363,2640.7734414865,597.7796319914,6331.3851355637
5215.1293865079,173.4376293536,774.6176646033,68.9759901605,144.0626117396,304.5945357963,2791.4608152405,2440.6323365758,1332.2070981766,832.7765784315,1349.3676020362,12021.4451995469,5587.442900507,630.00144012,14.9187925475,2848.4412380883,5120.1955145138,1793.4553025885,4534.2704206471,2508.5882369433
481.6508191409,20.0351867992,219.8871631441,577.3587766857,34.3783849163,64.6567272096,2872.6958646839,2356.7469405446,1272.7237673348,166.4636591125,1589.3041974271,12211.2911333537,4819.1084581678,842.7852591506,17.9988001957,1628.9643376427,1575.3459398245,2548.309002375,983.0477394195,5858.1298609955
2346.4021597226,91.332251556,443.8552058394,317.7491472874,122.6538760539,207.3136532569,1799.3922438895,1638.4627151594,1187.0806407047,741.4416605841,1373.297867358,9382.523353396,4220.564652006,763.0053068427,57.0184544061,1060.7696235133,4632.7097642321,2294.3593389443,3597.5568811664,3792.8240858545
324.4709238107,9.7353149269,126.1985768843,577.6276274182,20.2708120975,33.3782048505,1116.3953098597,1499.0930339615,970.949438721,120.1023089345,1220.0856304651,11113.6005870084,5312.7060062354,725.5466468812,62.9703686336,968.4323352376,921.3047663383,2159.9188531415,503.5388866376,5517.4091244075
1753.2357973599,94.0975174099,601.3177968132,309.0652850702,95.4346336588,257.9052157609,2023.8047592962,1976.2932299144,1233.1897257764,487.9584150843,1574.1541649792,11905.3794657881,5496.1681773712,723.3394974298,29.2741775064,1639.1923664644,4283.4561136859,2325.9834774812,2146.7137830549,4308.7386402437
1477.4127429331,52.7959023042,434.0969161913,472.1950689802,79.8224831021,169.0825050497,2251.2533756774,2490.0937181464,1057.0020836665,424.105583493,1758.3226741749,12231.499317755,6035.7862134271,848.0176913489,8.3364713089,1356.0322038397,2663.0826340757,2589.2746316263,2348.2998134521,5869.8540604054
4217.2489642595,129.5853690752,741.3354714276,137.3962495744,153.5503174269,278.0189912627,2811.619390056,1917.2651738082,1409.8457441166,718.8411851191,1702.6721935663,11553.0230049106,5783.0098880038,681.1578653202,29.4950439701,2902.7015436583,3612.9934750687,1850.7164916374,4885.0876192291,3288.9181467335
4580.4771028898,138.1564909423,798.8765034895,123.7217217454,165.1617068664,311.8763972701,1363.2949121237,541.5346815211,745.015058764,724.2602982951,639.6318534766,8400.5022422175,3475.1555366069,589.2493913294,127.2599149515,1195.3939287719,5074.4045407353,1376.389898387,4435.5117464249,1499.4514531145
2471.3987162909,81.2248949293,588.1076090266,265.1824317044,113.8838735198,225.9100890141,1499.151227212,936.5620211442,829.9025059137,565.3957603171,918.2506101903,11011.4871285031,3905.4424641889,592.5273477334,74.3603552782,1192.7782999226,4347.3966309448,1258.7578504798,3430.0958762736,2999.0602867331
4056.7942408449,107.826849149,741.0885499886,212.2353147286,151.7069353213,271.8018322057,2813.6509134525,2101.3053394565,1299.1267828208,700.8178883914,1695.2740822298,11933.3276501349,5984.2601140234,768.6956680583,23.6846735986,2347.7205373593,4352.9178896516,2026.4846023325,3856.6810670137,4687.2189303546
5487.9841933585,154.6839652379,815.3518680992,44.6908367326,167.5359749532,310.4341283503,3130.8165473809,2025.7915554713,1552.9555899714,854.1228588726,1614.5114175535,10931.2340135937,5704.6852678872,573.9688751462,20.297426591,2773.8389358809,5153.1432118841,1633.8021097957,4989.17867376,2047.8717862447
698.5441413775,32.1851529029,326.3291834224,507.7451275108,41.9536387774,90.888271251,1307.3183765669,775.9737406547,511.9049155354,300.5955288375,861.3395668286,8763.4175735453,3714.2308670323,568.0517824668,84.1409467146,794.512884,1843.7380254698,1841.4783279321,1347.6601453726,3699.3785567716
2304.7772557966,74.6078126558,632.6101723118,317.2791209044,104.5827334835,245.0023954611,297.6201247628,158.3304167042,177.9813983784,595.1538652261,181.1446627874,4976.5160638322,820.1304570694,510.2909644156,174.5936617312,362.7147209354,4075.2381776276,1087.1729671921,3360.0092914574,1178.2311391285
5802.0665959414,175.5520073034,822.9099439554,31.9683482506,171.9900357449,312.7409226224,3369.8690567791,1850.6215718371,1627.1722159467,866.1848549506,1521.3263981882,11578.931069459,4841.9093456752,505.6174541544,33.5203918275,2825.6522516808,5100.8301913097,1709.9260782046,4981.7743072999,1705.7488330629
4221.3996747577,140.5368290499,780.4923196417,88.5163171962,168.2535597376,289.636646508,1983.8655964602,1385.5486307759,834.5394525048,863.4922816065,1312.1598676914,9903.8707466751,4809.7677958583,488.5880918824,78.5407170469,2209.5127388704,5047.212993659,1725.2460238936,4614.3971240572,2152.8521151602
2686.5239486832,86.197951165,550.2865782452,391.8352931145,111.3651543341,230.2983016077,105.9075102723,36.4530588683,52.1443986357,622.8449059688,55.6643790704,2834.8463336435,302.6686251419,457.6616092055,167.7317915696,83.5110706334,3660.944710458,890.7573996911,1994.2657881457,1296.2528068162
1562.4661591193,77.6976604917,590.0781325922,464.7684847657,113.883952602,222.350563428,879.8533179787,418.4889968878,439.7536520457,685.1366198983,464.6035227432,5879.3916666517,2817.9608767687,546.9920079476,113.2436557112,661.5641805375,3100.7871664157,1602.8624954572,2519.2213118157,3281.9108522464
140.5492359343,4.0857871152,60.4490586246,587.7192651378,8.9796703131,27.0284325713,2175.6554231972,2414.8453581104,1033.5324682404,53.4118879777,1645.9510791445,12044.0543135151,4711.8080118871,808.7859487905,24.5166556194,1036.512801598,386.3218992045,2553.0019566071,251.9433477906,6145.6425953214
3971.7042257599,158.320050918,791.0162266084,153.5036878648,159.5375076101,265.1677906518,1260.559707952,705.6151759163,688.4642540349,724.7339485506,650.40743859,8905.9606004619,4021.8522905251,561.0384028222,86.4139894523,1228.4477535598,4547.2169261294,1113.6408130867,3426.4086724328,2008.0796739883
863.9796807122,25.0656923182,308.8569556194,455.5831085676,54.4695027946,107.8845424844,422.300681979,253.3716326052,288.9929342201,214.8451142889,356.6241099479,4615.0146703862,1668.3289860159,668.4620846464,143.146988022,374.7803904142,1509.8235681106,1321.8652072298,1128.9450347116,1762.5837857649
2249.7214206636,74.2006928072,523.1838980722,374.3121563926,89.4920936041,167.7691530241,2494.1536599163,2081.597890876,1057.2271226515,578.3188201558,1497.0387899734,11897.9184328397,5158.2970715117,785.3301073935,21.4507745725,1657.7054590855,4034.1782893213,2374.0161743543,2987.9910613148,4140.5520499496
1668.3357621413,73.1627229884,737.0972577166,279.074363849,113.8838358714,258.4936185077,2759.5261458976,2596.8570535806,1398.3352466979,570.6229559239,1726.5756565565,12277.5947039926,5938.1466416612,756.2226134805,6.9115007885,1844.057164812,4137.3551563613,2213.5642343245,2392.0220138064,5642.3695247732
184.8826696536,7.193082,82.434936857,573.9597630682,15.0733283235,31.2149042246,2049.2884342673,1754.3820368531,1278.4979838828,72.5453373441,1729.8583362359,10668.5519725078,5628.5950558783,848.2460893463,16.4114224081,1372.0561976603,949.5467276429,2560.3693246115,394.4013191934,6202.0724921588
2394.9700667973,108.54319222,772.4766843925,187.023728291,113.3623270094,250.8452649767,188.4662829663,80.4918971081,112.2989208481,654.1154529078,141.2420642287,3327.130800073,660.6763916972,391.5032784784,174.0377552677,288.9916760081,3411.2420556564,836.5700106637,2651.8260065963,993.2528690028
4322.5063228425,123.9110825445,774.5818005675,159.9493473202,164.9024746207,288.0355788964,2565.2542125952,2569.5519867681,1486.9878857646,809.5939679346,1509.5176081163,12148.7210325146,5507.821838395,568.051943659,23.6713305458,1735.2860569568,4255.6541431257,1939.9217941817,3877.3584847969,3419.4956109048
5437.136611254,176.9640166298,821.8800106469,28.0280628938,172.2773641047,307.8359182638,3417.0878157875,2625.7322155276,1665.809704903,871.7882903318,1763.0719740692,12328.5288282913,6105.5601067144,571.8312774625,3.9192029903,3571.3820401939,5118.5596233577,1430.236223315,4953.9706020944,1355.5591673552
2906.5622750838,111.9751898383,673.7609014037,188.2828008013,132.7474167135,235.6170753855,3084.5233930237,2484.4775650042,1428.3493094616,774.9014709143,1712.6890847127,12125.048901274,6065.1622939209,667.9802064854,5.4315074475,2000.5553786473,4072.0583493982,2362.6047155861,4122.0507953539,4207.0681688536
971.1981969629,33.6414066243,415.376860009,512.3224798235,77.4610495251,122.186590957,1577.3012276849,1166.5700385552,756.4018663843,330.713368539,1115.8834399384,10835.3566287604,3517.1559211956,753.9595976524,89.3536080454,941.1097733355,1889.6327109195,2345.7709520895,1557.5149386306,3912.7045319275
6152.7434743083,185.2463630946,834.3158002334,9.3764441414,173.9161284667,316.9294434961,1532.2438408525,523.4849321707,824.7353230675,883.9961847581,655.7743553123,5997.1354127957,2903.3094670904,227.331971395,133.6461550674,1762.2663835267,5195.8133025338,737.8455484844,5065.4784929631,718.0670221886
4192.6954539444,109.1926417953,538.8077590958,213.5459549342,152.7761693535,274.8004071554,2228.2810549694,1540.5638839438,1100.7658289844,827.1624465221,1308.5093765341,11457.6093754356,4453.5850469326,652.4394764814,45.8291973935,1548.0527052418,4757.8340471059,1804.7558690067,3711.1518123418,3691.289335222
5680.404009828,177.3154903788,810.7200771247,57.601848436,169.5154263916,310.9058162114,140.8561034897,38.8770790421,101.5454563891,867.6685630439,54.8624163501,2739.9573744519,244.2999007399,209.717523113,171.2507253883,196.5269353629,5086.3068214893,298.2150338654,4947.5773752753,385.5506242644
2128.7274858653,69.4563135404,626.9376351735,266.7764199849,100.239904659,181.0960936442,2374.5038830969,1763.6069289591,1368.4015632573,658.2886264965,1529.3365434832,10811.8107432663,4850.2100026838,701.8444955702,24.8620824018,1603.6081285077,4341.2035319777,2469.1666161544,2510.8796597255,4841.4231797941
1147.9470739047,46.9883645102,369.9336241571,349.9397208353,64.5126234068,164.6579800854,1014.5849236644,1013.903900103,659.5445630746,389.0140686593,1300.6971934094,8514.8370181365,3635.4091653413,625.7317689552,86.1403460355,928.8731821085,3066.9611108188,1881.9723563803,1793.8844319389,3987.2420425339
765.5491358135,27.1842735166,325.391151335,506.3914031337,61.4097506069,122.7719143248,75.1162977236,36.0494893841,30.1141088481,262.3950664459,50.9329566164,3734.1235369155,223.017679105,426.2886167699,174.7665974131,58.954611699,1522.6139761507,846.9760608689,1229.4629175908,1364.2412462883
1796.4262029353,62.0230140221,446.6558641413,465.9760575591,74.85963587,147.9637418896,247.9231568885,122.0728676775,124.7893470004,412.6125975645,192.0626224561,5169.851946208,683.8370036497,512.8217634477,149.6283897458,245.2469174583,2444.7397726342,816.2416639001,2635.0985031963,1757.3925040038
487.3329017954,17.6117672979,177.2031163644,552.1173018993,39.75230234,75.767541308,2193.2559192845,2292.5616162141,740.4063180645,192.0941153139,1703.7128829593,11935.9165693397,4596.7368970961,752.4781555154,21.7888124981,1235.4003448956,1352.3644560189,2274.0742962105,1004.5606565363,5711.3831103449
2238.8947593091,102.1922066761,621.3980459361,344.8282339766,126.2361066518,197.3470667751,2076.0470366991,1522.4681788294,1189.1408644126,628.2886382566,1323.0514460442,11524.5821417896,5620.2297528841,708.9553846572,47.9107151642,1436.9104594068,3898.6645336221,1352.9388488122,3054.0306587702,3958.3825346
595.0095701189,16.0309836724,194.2876485429,568.8203047778,32.7673258371,66.2174722504,1607.9246514636,1095.451096982,848.7938903076,133.061765175,1098.0035071333,8929.3114096419,3992.6294226377,599.3421956732,67.9359691057,583.1477851788,1154.6634429451,1702.0298755137,735.3556053164,3522.1554961016
2434.0010883248,74.7032074714,549.1291496334,445.8835833428,121.413222089,218.6497130592,1407.4534168029,935.6959312897,674.6089234399,537.4617477707,890.0830365929,10178.7055369272,4078.7980139,702.9996117261,101.5752937889,939.3929592437,3845.2486566996,1602.7840256935,3219.8714433596,4386.4082870676
1853.636085718,59.4764717131,364.2482971929,402.2898663633,107.7029288946,161.7301362698,2278.5558734954,1804.7394803206,1216.3700798796,496.1592630402,1347.0600172002,11672.2958243437,4334.3696592349,669.7513185684,39.6687229516,1398.5812170719,3730.9636395646,1912.7898623882,2637.6820160697,4821.48871099
6402.7753076247,188.2399507513,837.8807880658,1.0683975228,175.1045876563,318.7867205409,3114.1455703465,2211.0586236165,1591.4327777085,889.2567439665,1478.4359696148,11964.8637450003,5991.4631799281,410.7066539601,17.6657261788,3513.1172145115,5218.8895947315,1719.8268096679,5104.4939963133,1181.5379154666
4816.7895127191,164.3656733855,776.4830481665,91.4484745303,167.8238362493,273.0569000556,887.6849341103,372.5192762719,440.1803268287,851.2466528018,371.4498715478,6700.5173881106,2520.8042335201,392.3209116796,134.7659879426,1191.568368578,4734.7552739042,696.8073413897,4522.175829099,1066.2526714482
690.496080722,35.3397503652,296.1250004783,398.8402895674,63.757969234,119.3813034392,1094.0692901309,504.6474688244,473.8341754577,328.8606134564,811.0452459055,8250.587462252,3401.461194985,597.398334231,121.4227424581,776.2473150415,2478.8859935914,1393.134459987,1874.6218345255,3100.8406655427
1642.108989652,62.7171043003,427.0490041032,449.1549499771,105.1106565755,208.6627624141,722.7663128984,503.2831650781,374.4771565288,449.8293875387,533.9999670263,6958.0559059151,3196.0604138191,575.2062816192,93.6555779469,983.7878759257,3393.7040160738,1572.6768416915,2387.2547649381,2760.0866176468
4047.471796015,162.4519558433,778.7562626209,173.5410008957,142.5630294066,293.5629033022,1938.6040250578,1385.3957405708,1274.3021920889,841.8928851445,1448.4173757837,10486.5079259264,3699.2249934441,625.2300519648,58.89414329,1640.3166969039,3484.0871462021,1598.1709100606,4043.3086551339,3004.312436886
2810.1501346415,119.4178237527,641.0947494735,252.9422211846,141.2710149667,273.1578980486,3008.9113714888,2213.2094493714,1185.6337008339,813.4636604851,1577.4874187698,12087.3045785154,5954.92709438,787.9463531367,19.6781607013,1808.0805699253,4057.1941960495,1768.148802625,3706.6459018381,3755.9762750424
1652.667609406,69.844588932,518.1013856984,373.5723967603,82.0313739632,156.9158109134,2588.006671202,2445.2678907642,1221.6120430467,622.076598436,1675.6876774425,12217.341630183,5782.1414060107,756.5691542763,9.4826083641,1570.6708947694,3673.0800307516,2428.4365728871,2926.6239803232,4975.2207284788
2749.1302498785,98.2510273898,599.1399114063,318.0778041957,144.9024179869,212.2236493281,2544.2347087525,1607.4786446476,1307.8817950387,583.684531727,1247.6462605742,10837.4448094518,5651.532977474,648.4936394537,43.364885367,1603.2774828115,4325.9929428576,1897.5530296566,3426.7666546198,4662.7949258556
1956.0478100257,93.7785891367,714.9806353593,250.6448852324,133.4687736646,246.5141033217,2399.2992642266,1246.6229842926,1237.9038952596,636.9891431843,1318.348358007,9705.0171582072,4592.3908546382,709.1055757397,83.8536763756,1402.6504766061,4076.0874099618,1364.9581347823,4180.6279066867,3249.6974085756
3724.2029869151,174.8442870356,816.8362830908,67.151987776,167.037583247,303.6573176588,2116.5967304653,1092.4285028005,1235.3425043405,849.2409450959,1076.142861544,8338.7644686435,3903.1849224368,456.2491662958,71.6797288945,2543.338920666,5025.5280954725,990.7957977383,4907.4080671124,1818.4594148968
1958.817783682,91.0123094022,587.2190523172,369.4754821022,128.131856957,183.7001479746,1866.2549673613,915.8942457833,657.8413855556,635.6008070382,1212.1952524788,8102.9617174015,4543.9009318231,604.2244314971,88.2969865101,1291.3211972912,4606.6846167634,1508.5701597897,3218.3891086182,3641.627555045
2425.4735311631,104.6247847768,661.0310107268,257.9363999884,153.5678357287,241.6058540964,1129.7619990086,645.4653446167,619.1197873184,792.0118510397,718.3038015799,8733.9452107013,3307.6058659743,586.1932643664,93.7193196999,1457.990858318,4515.8362737145,1484.9270194069,4335.8816356678,3328.2514362979
4286.2821374483,153.2000970977,791.8173554438,123.9181107198,164.1244865412,291.8098574303,1853.6198429479,1064.5706063181,1228.3972103674,863.6758654419,1030.593569701,10743.855672182,4021.8516430906,468.9680473337,63.1958707585,1999.3562949415,4913.7248435819,1606.2524212572,4975.1388136486,1955.0009184434
3053.8583263699,141.6271673099,686.3283242563,211.6475727398,123.7721016048,277.8638819803,2668.9005453378,2149.5585378657,1474.5159446107,825.5944655941,1576.9617700048,12057.1047314595,5397.1269119013,566.5357605803,16.8760200956,1968.5244262759,3646.8228749051,2153.6051851624,4670.7177407484,4458.7476139851
1047.6780021677,34.790967351,381.7376901175,489.1735237843,61.1262570998,137.1524325215,1254.988803097,1372.6778376803,1046.2073858499,358.4096047013,1359.4383253409,10756.9475929627,4323.5190080013,627.183681583,41.0189533579,952.4678525891,2946.4878908,2043.2560592965,1523.9744864997,4772.3973074502
5755.3680232365,137.0852626841,768.8204518304,157.6961473556,135.0635548544,298.3230146035,975.7368424691,427.560747432,572.3161810589,813.6654171817,554.6595414958,5432.6145692189,2318.2697445757,500.4343351288,114.9942681999,933.338596993,4880.6206529046,877.5801263613,4801.6339344204,1723.3268634038
1481.4804117538,57.1746484182,520.9256546815,543.2530170059,113.9468465538,156.6875412206,1087.5390376166,771.4253239356,573.012396518,457.7840816696,738.4511331525,9691.5945741558,3476.4168987405,625.7959398005,114.018923411,623.2870342779,2805.922960171,2052.691463553,2820.7777494203,3517.8290920665
4721.9811817947,142.2710094857,820.1033915932,98.8464557059,166.1676739934,308.5583317727,744.1392357845,286.2853656197,528.7274097507,862.3748281068,479.7583920653,5044.2378758094,1378.2633938363,440.7754961375,161.5951896339,1004.0958877299,5009.658296388,591.5007193725,4709.6747021738,1384.0081063483
485.8902670999,14.9262691755,149.3123572374,528.2328423272,30.5975065349,62.7001019989,1548.9945541268,1330.1544559951,871.9862143088,208.0298112049,1175.6222795576,9889.71895955,4702.0330340055,835.1783601414,54.3569378395,1045.4221572136,1122.7081250454,2258.873462803,1061.2256368301,5074.7151700629
